	lang	sentiment	text
126	est	-1	Efektiivne vastupanu sellisele ohule saab olla teostatud muidugi vaid tugeva Reformierakonna juhtimisel, tema suudab «head jõud» liita. Kõik, kes selle skeemiga nõus ei ole, toetavad justkui keskerakondlikku türanniat. Sellest tulenevad ka Reformierakonna kampaania värsked (ehk vanad) märksõnad ja varasemast veelgi jõulisem sõnum. Eesmärgiks olevat järgmiste valimiste võitmine kogu Eestis, et nii nagu Toompeal, pääseks ka pealinnas võimule «kaine mõistus ja hea majandamine».
127	est	-1	Lindsay on nende kõrval ingel. Ja mis te hulute, vaevalt ainuld teie oma naisi nikunud olete. Või siis arvate, et teie mehekesed puhtakesed on? Esimesel võimalusel keeravad naise sõbrannadele taha kui võimalus :D
128	est	-1	Välisminister Urmas Paet on aga sattunud keerulisse olukorda. Kahtlemata mõistab tema kõige paremini probleeme, mida peaministri selliselt sõnastatud seisukohavõtt põhjustab ning hoolimata valmisolekust olukorda klaarida teab, et tagantjärele pole seda enam kuigipalju võimalik heastada.
129	est	-1	Karjääri keskel ilmnebki kõige selgemalt oma professionaalset tippu taotlevate ja elul sabas lohisevate töötajate erinevus. Ühed on 50-aastastena oma elu kontrollijad ning neile avanevad uued võimalused. Teised peavad leppima sellega, mida neile antakse.
130	est	-1	Nii jube oli siinset juttu lugeda.. Kuidagi väga kahtlane see kõik.
131	est	-1	Kui enam tõesti midagi muud teha ei ole, siis võiks politsei vahelduseks korda pidada.
132	est	-1	Ehk vaid Theatrumis saab vahel näha hästimängitud vagadust. Ei, see polnud iroonia. Teatris on kõik mängitud. Aga mis oleks mängitud vagadus? Mängida, kujutada, olgu luules või laval, saab seda, mis sinus on. Endast saab allapoole laskuda, endast kõrgemale tõusta ei saa. Suur kunst on alati vaga. Ta tõstab kunstnikugi kõrgemale, endast välja (aga mitte kõrgemale kui elus saavutatud ülemise tuhvini). See tõus on tõeline ja võlts. Tõeline, sest ta leiab tõeliselt aset, ja võlts, sest ta ei kesta. Ta on vaid selle ekstaatilise hetke. Siis tuleb kukkumine. Muidugi keegi ei taha seda päriselt. Seda kukkumist. Ega siis ka tõusu. Ei saagi tahta. Seda karistust. Keegi ei taha kunsti. Keegi ei taha, et midagi tõeliselt juhtuks. Kõik kardavad seda sama jubedal kombel, nagu too sigade-mees laudast välja minemist. Autor, lavastaja, näitlejad, publik, kõik.
133	est	-1	Raul Meele lugu on tõsisem, tema riigivastastele roppustele pühendatud tuba mõjub sümboolse kallaletungina Eesti riigile. Mis sellest, et prokuratuuri arvates mitte (sest lipu mõõdud ei ole täpsed).
134	est	-1	Jah, härra Zahharov, õppida inimeseks olemist on Teil veel väga vaja, juhtusin nimelt pealt nägema, kuidas Te tavalise teenindajaga käitusite ehk ülbitsesite. Jube, et ülikool matsi ei riku - varem olin Teie ande suur austaja...
135	est	-1	Taimo Kaldma on Eestis ning tema rahakott ja telefon alles, küll aga kaaperdati täna tema gmaili aadress, millelt petukirju nüüd üle maailma laiali saadetakse.
136	est	-1	Pakistani suurimas linnas Karachis, kus elab 18 miljonit inimest, jäi elu leina tõttu täna seisma - ühistransport ei liigu, koolid ja ülikoolid on suletud.
137	est	-1	Tapeti ka Yavuzi elukaaslane Bill Langdon. Türgi ajalehe Hürriyet andmeil kohtus paar Nairobis ja oli Kenya pealinna naasnud hiljuti, nad valmistusid oma esiklapse sünniks.
138	est	-1	AGA MITU MILJONID PUUD ON METSAST ÄRA VEETUD,,
139	est	-1	Isegi keskmise palgaga inimestel on raske Eestis toime tulla! Lapsed tahavad ju ühtemoodi hoolitsust ja toitmist. Siis võtame toetuse rikastelt ära ainult,neil vbla ei lähe tõesti vaja.
140	est	-1	N Liidus olid ka sellised toredad plakatid nagu RAHU; SÕPRUS; VENDLUS. Ainult et reaalsed teod olid täpselt vastupidised.
141	est	-1	Kade meel, eks?
142	est	-1	Veerandtunni jooksul, mil suutsin end sundida seda õudust kuulama (aga saatekava järgi oli kolmetunnine sünnitis alles poole peal), hakkasin küllap kõrvust ja näost punetama nagu moosivarguselt tabatud marakratt.
143	est	-1	Rae vald meelitas pooltuhat elanikku Tallinnast ära
144	est	-1	aga anna ise
145	est	-1	Algselt pidi kaasa lööma ka Terminaatori solist Jaagup Kreem, kes jääb nüüd aga kõrvale – meest tabas ootamatu seljahäda ning ta käis äsja operatsioonil.
146	est	-1	Proviisori sõnul on Maailma Terviseorganisatsiooni andmetel arenenud riikides, sealhulgas ka Eestis, ravijärgimus umbes 50 protsenti, arengumaades on see veelgi madalam. «Esialgu arvasin, et see probleem pole ehk Eestis nii suur. Nüüd, koostöös kardioloogidega olen saanud tagasisidet, et väga suurele osale patsientidest tuleb üllatusena, et nad peavad oma vererõhutabletti võtma iga päev,» rääkis Meren.
147	est	-1	"""Ma olen temaga ikka hullult vaeva näinud. See on see lätlastega kaubategu – ei saa ikka usaldada,"" vangutab ta magusmõrult pead."
148	est	-1	Loomade tagaajaja olid,taludesse on lüpsjaid tarvis ja looma söötjaid koristajaid.
149	est	-1	Algkoolieas tütre (ja muidugi ka enda) loodushuvi tõttu oleme selles majas olnud viimastel aastatel üsna sagedased külalised. Ei mäleta ühtki korda, kui me muuseumist lahkudes poleks kurvastanud püsiekspositsiooni kuhtunud väljanägemise pärast.
150	est	-1	Tänane saade oli näkku sülitamine neile inimestele, kes on oma kohust elu ees ja kasvavate elude eest täitnud suure südame ja vastutustundega. Minul ei tekkinud kaastunnet selle mehe suhtes. Minul tekkis viha, et ta nii oma laste suhtes käitub. Just käitub, sest ma ei usu, et seal midagi muutuks. Kuu aja pärast võiks saatetegijad uuesti seda kodu külastada ja olen kindel, et nad leiavad eest selle täpselt sellisena, kui nad sinna esimest korda läksid.
151	est	-1	Tema oletusel jättis lapse peatusesse maha tema oma onu.
152	est	-1	Teeb saateid, millele ise risti vastu elab...Kahju väikesest Robist, nii armas ja süütu!!
153	est	-1	no ja on ikka nüüd sõnastus. järgmine naine, kes kannab last eurolaval.
154	est	-1	Teineteisega hirmutamine on kaval taktika veel selleski mõttes, et ei lase esitada tõsisemaid küsimusi. Näiteks, mida Reformierakond Eestis võimul olles ja Keskerakond Tallinnas võimul olles poliitilise arengu vallas on saavutanud? Kas on suudetud luua tugevaid demokraatlikku ühiskonda sobivaid institutsioone, mis põhinevad kindlatel baasväärtustel või käib siiani askeldamine konkreetsete persoonide ja projektide ümber? Kas otsustusprotsessidesse kaasatakse rohkem neid inimesi, keda otsused puudutavad, või jätkub inimeste tegemine «vägisi õnnelikuks»? Kas otsused on põhinenud järjest enam teadmistel või tulenenud juhi «valgustatusest»? Kas poliitiline kultuur ilmutab üha enam küpsuse tunnuseid, on vabanenud autoritaarsusest ja direktiivsusest või seistakse ka selles mõttes paigal?
155	est	-1	Ei noh, valget nahka naised kindlasti ei häbene. Naised ei taha lihtsalt kiunuvate, õlut libistavate, lohakate, saamatute, põhjendamatult kõrge enesehinnanguga ja pidevalt halavate ja teisi süüdistavate põliseestlastega lapsi saada sest ükski normaalne naine ei taha sinusuguseid taastoota.
156	est	-1	Enne päikeseloojangut jõudsid Kertu ja Merle laagrisse ning hoolimata teadmisest, et keha taastamiseks tuleks õhtust süüa, suutis Kertu vaid kuuma jooki juua.
157	est	-1	Lollikari
158	est	-1	Kui Airi peab perele leiva lauale toomiseks lausa rasedana poseerima Kroonika kaanel ning sealjuures värisema, et indialasest abikaasa vanemad sellest teada ei saaks, siis las ta loeb läbi kasvõi raamatu Sarah McDonald Püha lehm!
159	est	-1	Vabandust, aga mida ihaldusväärset on söökla piltides?
160	est	-1	Eesti Näo-lõualuukirurgia Seltsi president Marianne Soots kirjutas Haigekassale, et on ebanormaalne ja Euroopa oludes lubamatu, et 21. sajandil satuvad inimesed hammastest lähtunud põletikuga haiglaravile, vahendab ERR Uudised.
161	est	-1	Et midagi teha, peab olema lugu. Kuni «Seenelkäiguni» seda ei olnud – ongi kogu tõde.
162	est	-1	James Franco ja 17-aastase tüdruku sõnumivahetus avalikustatud – näitleja sai korvi!
163	est	-1	anname talle andeks, ta juba vana...
164	est	-1	Korteriühistud põrkavad elamute renoveerimisel elanike vastuseisule, sest nood ei taha vanadest ja sobimatutest  rõduklaasidest loobuda.
165	est	-1	Internetivabadused vähenevad
166	est	-1	Putini kõne avas eestlaste silmad??????
167	est	-1	Oleme uhked aukonsuli üle, kelle mälumaht on nii väike.
168	est	-1	"ma olen ka vene rahvuses ja minul ei meeldiks ka kui mu lapsele mingi lapsehoidja keda ma usaldasin hoida minu lapse kes hakkab röökima ""spatj,svlots,bõstra no see oleks päivabel ukses lendanud."
169	est	-1	Me ei lahterda noori, kuid märkimist väärib Ida-Virumaalt pärit õppurite suur väljalangemus kesise eesti keele oskuse tõttu: 2011. aastal langes 80 kandidaadist keelelävendi mittetäitmise tõttu välja 37. Valituks osutus neist vaid 28 protsenti, kellest varasema kogemuse põhjal langeb õpingute jooksul veelgi välja ligi 10 protsenti, olgugi et neile pakutakse võimalust täiendavaks eesti keele õppeks.
170	est	-1	Aga miks, MIKS on vaja rongis kõva häälega telefoni röökida? Ei suuda paari tundigi suhtlemata olla?
171	est	-1	Kainusvalvuri sõnul ei võtnud Lindsay temaga ühendust terve nädala jooksul, ega vastanud ka tema kõnedele. Kui AJ Lindsay ukse taha läks, siis keeldus probleemne lauljatar temaga rääkimast ja kainusvalvur otsustas lahkuda, enne kui asjad inetuks oleks läinud.
172	est	-1	Jah, võib ka nii, kuid selle tulemuseks on kiriku marginaalsuse süvenemine ning selliste inimeste väljatõrjumine, kes ei oota kirikust vaid emotsionaalseid elamusi, vaid ka pädevat pühakirjaseletust, võimalust arutada nii inimeksistentsi kui ka ristiusu põhiküsimuste üle. Sellistel inimestel on raske olla kirikus, mis ei taha lubada kriitiliste küsimuste esitamist, kahtlemist ega teaduslikku lähenemist Piiblile ja oma õpetusele.
173	est	-1	Eesti iseseisvuse võib päästa ainult referendum,te peate lahti saama Ida Viru soigujatest,mida ka see maksma ei läheks,seltsimees Putini taskus on see peenraha,kellega siin Venemaal manipuleeritakse pidevalt,alatu eesti rahvas piinab ja piinab pidevalt õnnetud vene rahvast Baltikumis.Vaadake ainult et see rotikari laiali ei jookseks enne kui liidate nad ajaloolise kodumaaga.Hiina sein loomaaia vahele.
174	est	-1	mo arust on saand rääkida kaua ja pikalt, nii kultuurselt kui ropult, ärgem valetagem , ärgem keerutagem, olgem head-isegi põlvili palutud-ei ole vaja puru silma ajada. mis on tulem?
175	est	-1	kunagi oli meil ju üks tobe miss ja nimi ROOS, ise oli venelane. kas see on selle eelmise vene roosi tütar????
176	est	-1	"Rakvere kiirabil Tallinna tänavas on naabriks meelelahutusasutus Kära Kants, mille kliendid oksendasid kiirabi trepi täis ja urineerisid kiirabiauto alla. ""Trepp on juba täis oksendatud, kliendid on tee meie juurde leidnud,"" kommenteeris kiirabibrigaadi juht Jelena Fjodorova Kära Kantsi lähedust. Tema andmetel on ka inimesed tänavalt harjunud seal põit tühjendama."
177	est	-1	"Ootan Sotsiaal- ja Rahandusministeeriumi ühist reklaamikampaaniat - ""Tunnustage joodikut ja ahelsuitsetajat, meie laste toetajat."""
178	est	-1	Kamtšatka lennuõnnetust uurivad eksperdid pakkusid selle põhjustena välja kolm võimalikku varianti.
179	est	-1	Samas on eesti poliitikutel veel palju tööd teha, et ka Prantsusmaa ja Saksamaa ja teiste maade poliitikute silmi natukenegi paokile saada. Paraku on see hirmraske - nood lakuvad hullunud vene karu siiamaani nii eest kui tagant.
180	est	-1	Zanettile tehakse täna põhjalikumad uuringud, mille järel selgub, kas argentiinlane saab jalgpallurikarjääri jätkata. Suvel 40-aastaseks saav Zanetti on teatanud, et sooviks vähemalt ühe aasta veel Interi särki kanda, kuid tõsisema vigastuse korral – kardetakse rebestust, mis jätaks jalgpalluri palliplatsilt eemale kaheksaks kuuks – võib nendel plaanidel kriips peal olla.
181	est	-1	Rio Grande do Suli kuberner Tarso Genro säutsus Twitteris, et tegemist on kurva pühapäevaga.
182	est	-1	Laev on kahe riigi vahel põhjustanud lahkhelisid ka varem, sest kuigi India valitsus tasus 2004. aastal sõlmitud lepingus ettenähtud summa, on Moskva korduvalt teatanud, et vajab ümberehitustööde lõpetamiseks lisaressursse. Nii on laeva hind kerkinud algselt 750 miljonilt 2,3 miljardi dollarini, kuid Venemaa pole ümberehitus- ja moderniseerimistöödele viidates laeva tänaseni Indiale toimetanud.
183	est	-1	Meie käsutuses ei ole palgaprobleemi lahendamiseks kavandatud meetmete tervikpaketti, mistõttu peame oma arvamuse kujundama üksikute avaldatud dokumentide põhjal. Seega saame vaid oletada, kas ja mil määral probleem kavandatud muutustega laheneb.
184	est	-1	Loomulikult, tehnoloogia on oluline, kuid on ka palju üldisi probleeme, nagu maailma üldine olukord, vaesus ja loodusõnnetused, kuidas haigustest jagu saada jne. Nendega tuleb tegelda ning see ei ole vaidlemise küsimus, aga vajame ka arusaamist, kuidas inimkond üldse hakkama saab. Mis tähendab ühtlasi seda, kuidas me tehnoloogiaga hakkama saame. Väike näide: loeme ajalehest, et nutitelefoniga on raske üks-üks-kahte valida...
185	est	-1	Võib juhtuda, et su kokkupuude rehabilitatsiooniga piirdubki vaid plaani tegemisega. Plaanidele, muide, kulub 5,5 miljonist aastas ära ligi kolmandik – 1,7 miljonit.
186	est	-1	"Üsna tõenäoline on aga asjaolu, et rõlge leid raamatukogu luuleosakonda juhuslikult ei sattunud, sest meiliaadressi guugeldades võib Tiina Kriisa sõnul kõiksugu piltidele ja veebisaitidele sattuda. ""Jätsin need veebileheküljed targu avamata,"" lisas Kriisa."
187	est	-1	See oli hakkaja tädi - õpetas poisile juba varakult vene keelt, et poiss maailmas hakkama saaks
188	est	-1	Loosungi saab keerata ka teistpidi: kui valitsuse tulud ei tule kodanikelt, vaid näiteks naftamüügist, välisabist või väga kitsalt ringilt, tekkib loomulik kiusatus öelda, et teil, niinimetatud kodanikud, pole ka tulude jaotamise juures sõnaõigust. Valitsusest saab üleolev kingituste jagaja, rahvast tegusate otsustajate asemel almuseid ootav mass: näpuotsaga tsirkust ja leiba teile, võim ja luksus meile. Naftariik Norra on küll vastupidine eeskuju, aga palun tooge näiteid Norra järgijatest!
189	est	-1	Zane kirjutas, et on valus, et Lätis peavad inimesed, kes ei taha töökohta kaotada, ohverdama oma elu, vahendas TVNET. Tunnistajate juttudest sain aru, et betooni tükid kukkusid otse kassade juurde.
190	est	-1	Riias juhtunud tragöödia raputas kõigi, sellest räägitakse lisaks televisioonile ja raadiole ka sotsiaalmeedias. Freecity.lv tõi välja kolme inimese vahetud emotsioonid, mis olid kirjas Facebookis.
191	est	-1	Emmed võiksid ise oma lapsi ikka kasvatada,mitte mutikesi palgata.Ja kui ei suudeta,siis pole vaja tehagi.Lahendus lihtne!
192	est	-1	Juuraprofessor Lauri Mälksool oli 22. aprillil õigus, olen 19. aprilli Postimehes põhiseaduse  praeambulusest ehk eesjalutajast mööda tormanud. Tõesti, preambul fikseerib Eesti riigi väljakuulutamise 24. veebruaril 1918. See kuupäev on muide ohutu sümbol. Aga riikluse kindlustanud Vabadussõjas saavutatud võitu märkiva ja Eesti-Vene suhetes üliolulise Tartu rahulepingu iga mainimine sunnib meenutama selle rikkujat ja mustad jõud püüavad rikkuja meenutamise võimalust kõrvaldada.
193	est	-1	Kozlovi sõnul pole selles, et praktiliselt Kaitseväe kalmistu kõrvalt leitud säilmed maetakse Maardusse, midagi imelikku. Eestis olevat praegu vaid kaks kalmistut, kuhu võib punaarmeelaste säilmeid ümber matta. Üks on Ida-Virumaal Sinimäel ja teine Maardus, kus kohalik võim eraldas küllalt suure ala spetsiaalselt sõjas langenute matmiseks.
194	est	-1	Tabasin end pärast ministeeriumi teose sirvimist mõttelt: äkki neid õnnetuid lihtsalt ei ole? Samuti ei õnnestunud mul siseministeeriumist saada statistikat viimastel aastatel pederastide poolt toimepandud rünnetest heterote vastu. Äkki nad ei ründagi tavalist inimest? Tabasin end mõttelt, mis õigele kristlasele ja heterole au ei tee. Puhtteoreetiliselt võib eksisteerida võimalus, et osa geisid on võimelised hoolima, armastama, maksma makse ja kasvatama lapsi. Kas see on võimalik?
195	est	-1	Mõlemad lood tulnuks ära unustada. Kuid meedia tõstis teema aina uuesti üles ja Raul Meele eneseõigustused ei veena: kord samastab ta end 24. veebruari joodikuga, kord tavalise eesti inimesega. Ei, sellist kõnepruuki kasutavad vaid mõned paadialused ja Peeter Sauter. Vorm on liiga solvav, et näha seal sõnumit: «Tahan ise olla väärikam ja elada väärilisemat elu väärikamas vabariigis» (näituse kataloog).
196	est	-1	Ema oli kodus, aga lapsest jagu ei saanud. Ju see üks sõnakuulmatu rüblik on. Kutsutakse keegi teine last magama panema, sest ise ei saa enam poisist jagu.
197	est	-1	Adam Levine: Kuulu järgi on Lohanil olnud põgus suhe ka Maroon 5 laulja Adam Levine’iga. Aga kellel poleks?
198	est	-1	Eestis on terve hulk inimesi ilma tööta - nii mehi kui naisi, kes oskavad eesti keelt. Paljud isegi kõrgelt haritud. Mõelge nüüd, kui keeruline on leida tööd võõramaalasel, kes ei oska eesti keelt. Mina ütleks, et Vipul oli tubli, et üldse julges võõrasse keelekeskkonda elama tulla. Kui ta nüüd pisut aega keelt õpiks, küll leiaks siis tööd ka.
199	est	-1	11. septembril 2001 kaaperdasid 19 terrorivõrgustiku Al-Qaeda liiget reisilennukid ning rammisid nendega New Yorgi Maailma Kaubanduskeskuse kaksiktorne ja Pentagoni Washingtoni lähistel. Üks lennuk kukkus alla Pennsylvania osariigis Shanksville’is.
